swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw07utt/sw_0740_2185.utt,2/sw2185,2185,55,sd,B,22,3,"the floors are finished with a polyurethane, /","the/DT floors/NNS are/VBP finished/VBN with/IN a/DT polyurethane/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,56,b,A,23,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,57,sd*,B,24,1,"{C and } it's really not to bad to get off,  / *[[typo to -> too]]","and/CC it/PRP 's/BES really/RB not/RB to/RB bad/JJ  to/TO get/VB off/RP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,58,%,B,24,2,"it, - /","it/PRP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,59,%,B,24,3,"it, - /","it/PRP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,60,sd,B,24,4,"we're just using latex,  /","we/PRP 're/VBP just/RB using/VBG latex/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,61,sd^r,B,24,5,{C and } it's not too bad to get it off once it's dried even.  /,and/CC it/PRP 's/BES not/RB too/RB bad/JJ to/TO get/VB it/PRP off/RP once/RB it/PRP 's/HVS dried/VBN even/RB ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,62,sd,B,24,6,"[ [  It, + it, ] + it, ] {F uh, } comes off with {D like } a mild abrasive pad, like a scotch-brite pad or something like that [ and wa-, + and soap ] and water.   /","It/PRP ,/, it/PRP ,/, it/PRP ,/, uh/UH ,/, comes/VBZ off/RP with/IN like/IN a/DT mild/JJ abrasive/JJ pad/NN ,/, like/IN a/DT scotch-brite/JJ pad/NN or/CC something/NN like/IN that/DT and/CC wa-/NN ,/, and/CC soap/NN and/CC water/NN ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,63,sd,B,24,7,"{C So, } we got pretty lucky on that. /","So/RB ,/, we/PRP got/VBD pretty/RB lucky/JJ on/IN that/DT ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,64,qy^d,A,25,1,"{C And } it's not scratching your floor,","And/CC it/PRP 's/BES not/RB scratching/VBG your/PRP$ floor/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,65,nn,B,26,1,"No,  /","No/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,66,ng,B,26,2,not really. /,not/RB really/RB ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,67,+,A,27,1,because it's so thick.   /,because/IN it/PRP 's/BES so/RB thick/JJ ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,68,ba,A,27,2,"{F Oh, } that's pretty good. /","Oh/UH ,/, that/DT 's/BES pretty/RB good/JJ ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,69,%,B,28,1,{C But. } -/,But/CC ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,70,sd,A,29,1,"We painted every room in this house, some of them {D like } two, three times.  /","We/PRP painted/VBD every/DT room/NN in/IN this/DT house/NN ,/, some/DT of/IN them/PRP like/IN two/CD ,/, three/CD times/NNS ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,71,sd,A,29,2,We have two children. /,We/PRP have/VBP two/CD children/NNS ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,72,b,B,30,1,"Okay,  /","Okay/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,73,b,B,30,2,yeah. /,yeah/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,74,sd,A,31,1,"{C And, } they just, - /","And/CC ,/, they/PRP just/RB ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,75,sd,A,31,2,"they ruin, <laughter>, -/","they/PRP ruin/VBP ,/, ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,76,x,B,32,1,<Laughter>.,,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,77,sd,A,33,1,it's just terrible what they do. /,it/PRP 's/BES just/RB terrible/JJ what/WP they/PRP do/VBP ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,78,b,B,34,1,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,79,sd,A,35,1,"{C And then } I have been coloring my hair,  /","And/CC then/RB I/PRP have/VBP been/VBN coloring/VBG my/PRP$ hair/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,80,sd,A,35,2,{C and }  I'm real haphazard when I do it.  /,and/CC I/PRP 'm/VBP real/RB haphazard/JJ when/WRB I/PRP do/VBP it/PRP ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,81,sd,A,35,3,{C So } I've got dye on my bathroom door. /,So/RB I/PRP 've/VBP got/VBN dye/NN on/IN my/PRP$ bathroom/NN door/NN ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,82,ba,B,36,1,"{F Oh, } gosh. /","Oh/UH ,/, gosh/UH ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,83,sd,A,37,1,{C And } I haven't figured out how to get that off.  /,And/CC I/PRP have/VBP n't/RB figured/VBN out/RP how/WRB to/TO get/VB that/DT off/RB ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,84,sd,A,37,2,I guess I'll have to take that door down and really get it good. /,I/PRP guess/VBP I/PRP 'll/MD have/VB to/TO take/VB that/DT door/NN down/RB and/CC really/RB get/VB it/PRP good/JJ ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,85,aa,B,38,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,86,aa^r,B,38,2,"yeah,  /","yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,87,aa,B,38,3,probably so. /,probably/RB so/RB ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,88,sd,A,39,1,{C And then } we have a two story. /,And/CC then/RB we/PRP have/VBP a/DT two/CD story/NN ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,89,b,B,40,1,Okay. /,Okay/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,90,sd,A,41,1,We did the outside of it one summer. /,We/PRP did/VBD the/DT outside/NN of/IN it/PRP one/CD summer/NN ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,91,b,B,42,1,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,92,sd,A,43,1,That was horrendous.  /,That/DT was/VBD horrendous/JJ ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,93,sd,A,43,2,"{E I mean, } [ I, + I ]  couldn't stand the back side going up that high on the ladder.  /","I/PRP mean/VBP ,/, I/PRP ,/, I/PRP could/MD n't/RB stand/VB the/DT back/JJ side/NN going/VBG up/RB that/RB high/JJ on/IN the/DT ladder/NN ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,94,sd,A,43,3,I could get up on the roof and do that. /,I/PRP could/MD get/VB up/IN on/IN the/DT roof/NN and/CC do/VB that/DT ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,95,b,B,44,1,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,96,sd,A,45,1,"<Breathing>  {C But, }","But/CC ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,97,b,B,46,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,98,%,B,46,2,"I, {F uh, } -/","I/PRP ,/, uh/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,99,+,A,47,1,I dread that the next time. /,I/PRP dread/VBP that/DT the/DT next/JJ time/NN ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,100,aa,B,48,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,101,sd,B,48,2,"[ we, + {F uh, } our ] house was painted as part of the purchase contract,  /","we/PRP ,/, uh/UH ,/, our/PRP$ house/NN was/VBD painted/VBN as/IN part/NN of/IN the/DT purchase/NN contract/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,102,sd,B,48,3,{C so } we didn't have to mess with that this time.  /,so/RB we/PRP did/VBD n't/RB have/VB to/TO mess/VB with/IN that/DT this/DT time/NN ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,103,sd,B,48,4,"{C But } [ [ I've, + I, ] + I ] grew up on a farm,  /","But/CC I/PRP 've/VBP ,/, I/PRP ,/, I/PRP grew/VBD up/RP on/IN a/DT farm/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,104,sd,B,48,5,"{C so }  [ [ I, + I've, ] + I've ] messed with outdoor painting  a little bit, {F uh, }  /","so/RB I/PRP ,/, I/PRP 've/VBP ,/, I/PRP 've/VBP messed/VBN with/IN outdoor/JJ painting/NN a/DT little/JJ bit/NN ,/, uh/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,105,sd,B,48,6,"{C but } most of that, it was done with a sprayer and, {F uh, } up in the bucket of a  loader tractor, or  something like that,  /","but/CC most/RBS of/IN that/DT ,/, it/PRP was/VBD done/VBN with/IN a/DT sprayer/NN and/CC ,/, uh/UH ,/, up/IN in/IN the/DT bucket/NN of/IN a/DT loader/NN tractor/NN ,/, or/CC something/NN like/IN that/DT ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,106,sd,B,48,7,"{C so, } it took a lot of the hassle out.  /","so/RB ,/, it/PRP took/VBD a/DT lot/NN of/IN the/DT hassle/NN out/RB ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,107,%,B,48,8,{C And then } --,And/CC then/RB --/:,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,108,b,A,49,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,109,+,B,50,1,"-- they're, - /","--/: they/PRP 're/VBP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,110,sd,B,50,2,"[ we're not, + {D you know, } you're not ]  nearly as concerned with a barn or a grainery, or something like that as you would be  with your own house. /","we/PRP 're/VBP not/RB ,/, you/PRP know/VBP ,/, you/PRP 're/VBP not/RB nearly/RB as/IN concerned/JJ with/IN a/DT barn/NN or/CC a/DT grainery/NN ,/, or/CC something/NN like/IN that/DT as/IN you/PRP would/MD be/VB with/IN your/PRP$ own/JJ house/NN ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,111,aa,A,51,1,"No,  /","No/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,112,sv,A,51,2,I wouldn't think so <laughter>. /,I/PRP would/MD n't/RB think/VB so/RB ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,113,x,B,52,1,<Laughter>.,,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,114,qy,A,53,1,Have you guys tackled your ceilings yet? /,Have/VBP you/PRP guys/NNS tackled/VBN your/PRP$ ceilings/NNS yet/RB ?/.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,115,na,B,54,1,"{F Uh, } a little bit,  /","Uh/UH ,/, a/DT little/JJ bit/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,116,ny,B,54,2,"yeah,  /","yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,117,ny^r,B,54,3,yeah. /,yeah/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,118,sd,A,55,1,"{F Oh, } we got to do that this summer.  /","Oh/UH ,/, we/PRP got/VBD to/TO do/VB that/IN this/DT summer/NN ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,119,sd,A,55,2,We're dreading it. /,We/PRP 're/VBP dreading/VBG it/PRP ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,120,b,B,56,1,Yeah  /,Yeah/UH,,
sw07utt/sw_0740_2185.utt,2/sw2185.pos,2185,121,x,B,56,2,<laughter>.,./.
sw07utt/sw_0740_2185.utt,2/sw2185,2185,122,sd,A,57,1,"It's like, they're dark. /","It/PRP 's/BES like/IN ,/, they/PRP 're/VBP dark/JJ ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,123,b,B,58,1,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,124,sd,A,59,1,Everything else is white. /,Everything/NN else/RB is/VBZ white/NN ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,125,ba,B,60,1,"{F Oh, } gosh,  /","Oh/UH ,/, gosh/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,126,b,B,60,2,yeah.  /,yeah/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,127,sv,B,60,3,"[ Just, + just ] the opposite of what everybody's, {F uh, } working towards now. /","Just/RB ,/, just/RB the/DT opposite/NN of/IN what/WP everybody/NN 's/BES ,/, uh/UH ,/, working/VBG towards/IN now/RB ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,128,qy,A,61,1,"Now have you thought about this?  That wherever you buy your paint, you need to make sure that that store's not likely to go out of business. /","Now/RB have/VBP you/PRP thought/VBN about/IN this/DT ?/. That/IN wherever/WRB you/PRP buy/VBP your/PRP$ paint/NN ,/, you/PRP need/VBP to/TO make/VB sure/RB that/IN that/DT store/NN 's/BES not/RB likely/JJ to/TO go/VB out/IN of/IN business/NN ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,129,ny,B,62,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,130,ny^r,B,62,2,"yeah,  /","yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,131,na,B,62,3,absolutely <laughter>.  /,absolutely/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,132,%,B,62,4,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,133,sd,B,62,5,"[ we, + {F uh, } we ] stocked up the first time around.  /","we/PRP ,/, uh/UH ,/, we/PRP stocked/VBD up/RP the/DT first/JJ time/NN around/RP ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,134,sd,B,62,6,"{C But } we've definitely got all the formulas on file,  /","But/CC we/PRP 've/VBP definitely/RB got/VBN all/PDT the/DT formulas/NNS on/IN file/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,135,sd,B,62,7,"{C and, } {F uh, } [ we're, + they'll ] be there for a while.  /","and/CC ,/, uh/UH ,/, we/PRP 're/VBP ,/, they/PRP 'll/MD be/VB there/RB for/IN a/DT while/NN ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,136,sd,B,62,8,"[ We're, + we're ] pretty comfortable with that.  /","We/PRP 're/VBP ,/, we/PRP 're/VBP pretty/RB comfortable/JJ with/IN that/DT ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,137,%,B,62,9,"{C But, } {D yeah, }    it, - /","But/CC ,/, yeah/UH ,/, it/PRP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,138,%,B,62,10,"it, - /","it/PRP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,139,sd,B,62,11,"[ I'm, + I'm ]   real nervous every time [ I, + I ] open a new can.  /","I/PRP 'm/VBP ,/, I/PRP 'm/VBP real/RB nervous/JJ every/DT time/NN I/PRP ,/, I/PRP open/VBP a/DT new/JJ can/MD ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,140,sd,B,62,12,"I'm wondering if I shouldn't buy about twenty gallons at one time and keep it all [ in a, + in a ] washtub or something somewhere  because [ I'm alwa-, + I'm always ] afraid that the next coat is not going to match. /","I/PRP 'm/VBP wondering/VBG if/IN I/PRP should/MD n't/RB buy/VB about/RB twenty/CD gallons/NNS at/IN one/CD time/NN and/CC keep/VB it/PRP all/DT in/NN a/DT ,/, in/IN a/DT washtub/NN or/CC something/NN somewhere/RB because/IN I/PRP 'm/VBP alwa-/RB ,/, I/PRP 'm/VBP always/RB afraid/JJ that/IN the/DT next/JJ coat/NN is/VBZ not/RB going/VBG to/TO match/VB ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,141,b,A,63,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,142,sd,B,64,1,"{C But, } {F uh. }  It's gone pretty well.  /","But/CC ,/, uh/UH ./. It/PRP 's/HVS gone/VBN pretty/RB well/RB ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,143,%,B,64,2,"It just, - /","It/PRP just/RB ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,144,sd,B,64,3,"[ [ it, + it, ] takes, + it takes ] some time.  /","it/PRP ,/, it/PRP ,/, takes/VBZ ,/, it/PRP takes/VBZ some/DT time/NN ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,145,sd,B,64,4,"My problem is, while  I, - /","My/PRP$ problem/NN is/VBZ ,/, while/IN I/PRP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,146,sd,B,64,5,"I'm  not overly proud of it,  /","I/PRP 'm/VBP not/RB overly/RB proud/JJ of/IN it/PRP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,147,sd,B,64,6,"{C but } I'm a self-proclaimed, [ proclaimed + ] perfectionist,  /","but/CC I/PRP 'm/VBP a/DT self-proclaimed/JJ ,/, proclaimed/JJ perfectionist/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,148,sd,B,64,7,"{C and }  [ it, + it ] takes me a long time to do trim and things like that.  /","and/CC it/PRP ,/, it/PRP takes/VBZ me/PRP a/DT long/JJ time/NN to/TO do/VB trim/NN and/CC things/NNS like/IN that/DT ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,149,sd,B,64,8,"{C And } [ I'll find, + I'll find ]  something as I'm going along, something not related,  /","And/CC I/PRP 'll/MD find/VB ,/, I/PRP 'll/MD find/VB something/NN as/IN I/PRP 'm/VBP going/VBG along/RB ,/, something/NN not/RB related/JJ ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,150,sd,B,64,9,"[ like, + like, ] {F uh, }  I've gone about changing out all the outlets and switches because, [ they, + they ]  really didn't match.  /","like/IN ,/, like/IN ,/, uh/UH ,/, I/PRP 've/VBP gone/VBN about/IN changing/VBG out/RP all/PDT the/DT outlets/NNS and/CC switches/NNS because/IN ,/, they/PRP ,/, they/PRP really/RB did/VBD n't/RB match/VB ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,151,%,B,64,10,"They were, - /","They/PRP were/VBD ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,152,sd,B,64,11,a few of them were broken and things like that.  /,a/DT few/NN of/IN them/PRP were/VBD broken/JJ and/CC things/NNS like/IN that/DT ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,153,sd,B,64,12,"{C So, }  I always pick up these little extra tasks as I'm doing this, /","So/RB ,/, I/PRP always/RB pick/VBP up/IN these/DT little/JJ extra/JJ tasks/NNS as/IN I/PRP 'm/VBP doing/VBG this/DT ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,154,sd,B,64,13,"[ {C and, } + <laughter> {C and } ] the painting actually takes probably, {F uh, } a fourth of the time,  /","and/CC ,/, and/CC the/DT painting/NN actually/RB takes/VBZ probably/RB ,/, uh/UH ,/, a/DT fourth/NN of/IN the/DT time/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,155,sd,B,64,14,"{C and } I'm always doing all this other stuff,  /","and/CC I/PRP 'm/VBP always/RB doing/VBG all/PDT this/DT other/JJ stuff/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,156,sd,B,64,15,"{C and } my wife's hollering at me and  wondering what else I've come home with from work this time [ to, + to ]  put in, a ceiling fan or something strange like that.  /","and/CC my/PRP$ wife/NN 's/BES hollering/VBG at/IN me/PRP and/CC wondering/VBG what/WP else/RB I/PRP 've/VBP come/VB home/NN with/IN from/IN work/NN this/DT time/NN to/TO ,/, to/TO put/VB in/IN ,/, a/DT ceiling/NN fan/NN or/CC something/NN strange/JJ like/IN that/DT ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,157,%,B,64,16,"{C So } {F uh, }  [ [ it, + it, ] + it ] always, - /","So/RB uh/UH ,/, it/PRP ,/, it/PRP ,/, it/PRP always/RB ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,158,sd,B,64,17,"[ [ it, + it, ] + it ]  gets you to look at everything real hard when [ yo-, + you ]  start putting a coat of paint on everything,  /","it/PRP ,/, it/PRP ,/, it/PRP gets/VBZ you/PRP to/TO look/VB at/IN everything/NN real/RB hard/JJ when/WRB yo-/PRP ,/, you/PRP start/VBP putting/VBG a/DT coat/NN of/IN paint/NN on/IN everything/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,159,sd,B,64,18,you start to notice where all the dents and scratches and things are everywhere. /,you/PRP start/VBP to/TO notice/VB where/WRB all/PDT the/DT dents/NNS and/CC scratches/NNS and/CC things/NNS are/VBP everywhere/RB ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,160,sd,A,65,1,"{F Oh, } {C but } I still feel good, the minute I put that paint on, <laughter> even if it does got a dent in it -- /","Oh/UH ,/, but/CC I/PRP still/RB feel/VBP good/JJ ,/, the/DT minute/NN I/PRP put/VBP that/DT paint/NN on/RP ,/, even/RB if/IN it/PRP does/VBZ got/VBN a/DT dent/NN in/IN it/PRP --/:",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,161,b,B,66,1,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,162,sd,A,67,1,-- I do. /,--/: I/PRP do/VBP ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,163,aa,B,68,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,164,sv,B,68,2,it sure makes a difference. /,it/PRP sure/RB makes/VBZ a/DT difference/NN ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,165,qh,A,69,1,"{F Oh, } [ wha-, + what ]  else can I tell you about painting? /","Oh/UH ,/, wha/WP ,/, what/WP else/RB can/MD I/PRP tell/VB you/PRP about/IN painting/NN ?/.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,166,x,B,70,1,<Laughter>.,,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,167,sd,A,71,1,"{F Oh, } {C and } I get it all in my hair, too.  /","Oh/UH ,/, and/CC I/PRP get/VBP it/PRP all/DT in/NN my/PRP$ hair/NN ,/, too/RB ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,168,qy,A,71,2,Do you do that? /,Do/VBP you/PRP do/VBP that/DT ?/.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,169,ny,B,72,1,Yeah. /,Yeah/UH ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,170,qy^d,A,73,1,Spots in it. /,Spots/NNS in/IN it/PRP ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,171,ny,B,74,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,172,%,B,74,2,"[ it's, + it's ] been, {F uh, } - /","it/PRP 's/HVS ,/, it/PRP 's/HVS been/VBN ,/, uh/UH ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,173,sd,B,74,3,"[ we, + we ] bought this house with the idea that we were going to [ spend, + {D you know, } spend ]  a lot of time working on it,  /","we/PRP ,/, we/PRP bought/VBD this/DT house/NN with/IN the/DT idea/NN that/WDT we/PRP were/VBD going/VBG to/TO spend/VB ,/, you/PRP know/VBP ,/, spend/VB a/DT lot/NN of/IN time/NN working/VBG on/IN it/PRP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,174,sd,B,74,4,"{C and, } {F uh, } it was part,  {D you know, } - /","and/CC ,/, uh/UH ,/, it/PRP was/VBD part/NN ,/, you/PRP know/VBP ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,175,sd,B,74,5,"part of the excitement [ was, +  was ]  getting a good deal on an older house that just, [ it + ]  really hadn't been taken care of very well.  /","part/NN of/IN the/DT excitement/NN was/VBD ,/, was/VBD getting/VBG a/DT good/JJ deal/NN on/IN an/DT older/JJR house/NN that/WDT just/RB ,/, it/PRP really/RB had/VBD n't/RB been/VBN taken/VBN care/NN of/IN very/RB well/RB ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,176,sd,B,74,6,"[ It, + it ] was actually, - /","It/PRP ,/, it/PRP was/VBD actually/RB ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,177,sd,B,74,7,it was rented out for a couple of  years and things like that.  /,it/PRP was/VBD rented/VBN out/RP for/IN a/DT couple/NN of/IN years/NNS and/CC things/NNS like/IN that/DT ./.,,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,178,sd,B,74,8,"{C So, } [ we + {F uh, } we ] ended up getting a fairly good deal on it.  /","So/RB ,/, we/PRP uh/UH ,/, we/PRP ended/VBD up/RP getting/VBG a/DT fairly/RB good/JJ deal/NN on/IN it/PRP ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,179,sd,B,74,9,"{C But, } {F uh, } there just isn't enough time,  /","But/CC ,/, uh/UH ,/, there/EX just/RB is/VBZ n't/RB enough/JJ time/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,180,sd,B,74,10,"[ [ I, + I, ] + I ] [ fi-, + find ]  myself going to work knowing [ that, + that ] there's a job about half done at home,  /","I/PRP ,/, I/PRP ,/, I/VBP fi/VBP ,/, find/VBP myself/PRP going/VBG to/IN work/NN knowing/VBG that/IN ,/, that/IN there/EX 's/BES a/DT job/NN about/RB half/RB done/JJ at/IN home/NN ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,181,%,B,74,11,"{C and } I really, - /","and/CC I/PRP really/RB ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,182,sd,B,74,12,"[ if I would, + if I'd ] just stay home and finish it, I'd feel a lot better,  /","if/IN I/PRP would/MD ,/, if/IN I/PRP 'd/MD just/RB stay/VB home/NN and/CC finish/VB it/PRP ,/, I/PRP 'd/MD feel/VB a/DT lot/NN better/JJR ,/,",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,183,sd,B,74,13,"{C but, } {F uh, } [ I'm, + I'm ] starting to learn that there's always something else.  /","but/CC ,/, uh/UH ,/, I/PRP 'm/VBP ,/, I/PRP 'm/VBP starting/VBG to/TO learn/VB that/IN there/EX 's/BES always/RB something/NN else/RB ./.",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,184,sv,B,74,14,"<laughter> Once you get done, you can always start over  /","Once/RB you/PRP get/VBP done/VBN ,/, you/PRP can/MD always/RB start/VB over/RP",,
sw07utt/sw_0740_2185.utt,2/sw2185,2185,185,sv,B,74,15,"[ {C and, } + {C and } ]  you make up all kinds of excuses.  /","and/CC ,/, and/CC you/PRP make/VBP up/RP all/DT kinds/NNS of/IN excuses/NNS ./.",,
